file,class,type,dit,lcom*,DIT<5,%DIT<5,lcom*<0.2,%lcom*<0.2
\jfreechart\src\main\java\org\jfree\chart\plot\flow\FlowPlot.java,org.jfree.chart.plot.flow.FlowPlot,class,2,0.84033614,1,,0,
\jfreechart\src\test\java\org\jfree\chart\text\format\LogFormatTest.java,org.jfree.chart.text.format.LogFormatTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\ThermometerPlot.java,org.jfree.chart.plot.ThermometerPlot,class,2,0.95479465,1,,0,
\jfreechart\src\test\java\org\jfree\chart\swing\ChartPanelTest.java,org.jfree.chart.swing.ChartPanelTest,class,1,0.42105263,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\VectorXYDataset.java,org.jfree.data.xy.VectorXYDataset,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\util\DefaultShadowGenerator.java,org.jfree.chart.util.DefaultShadowGenerator,class,1,0.61538464,1,,0,
\jfreechart\src\main\java\org\jfree\data\flow\FlowDatasetUtils.java,org.jfree.data.flow.FlowDatasetUtils,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\urls\StandardPieURLGeneratorTest.java,org.jfree.chart.urls.StandardPieURLGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\PeriodAxisLabelInfo.java,org.jfree.chart.axis.PeriodAxisLabelInfo,class,1,0.8214286,1,,0,
\jfreechart\src\main\java\org\jfree\chart\labels\AbstractXYItemLabelGenerator.java,org.jfree.chart.labels.AbstractXYItemLabelGenerator,class,1,0.6160714,1,,0,
\jfreechart\src\test\java\org\jfree\chart\title\ImageTitleTest.java,org.jfree.chart.title.ImageTitleTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\SubCategoryAxis.java,org.jfree.chart.axis.SubCategoryAxis,class,3,0.7142857,1,,0,
\jfreechart\src\test\java\org\jfree\chart\labels\ItemLabelAnchorTest.java,org.jfree.chart.labels.ItemLabelAnchorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,class,1,0.33333334,1,,0,
\jfreechart\src\main\java\org\jfree\data\time\ohlc\OHLCItem.java,org.jfree.data.time.ohlc.OHLCItem,class,2,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\VectorRendererTest.java,org.jfree.chart.renderer.xy.VectorRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\RendererUtils.java,org.jfree.chart.renderer.RendererUtils,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\QuarterTest.java,org.jfree.data.time.QuarterTest,class,1,0.9305555,1,,0,
\jfreechart\src\main\java\org\jfree\data\statistics\Statistics.java,org.jfree.data.statistics.Statistics,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\gantt\XYTaskDatasetTest.java,org.jfree.data.gantt.XYTaskDatasetTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\xy\MatrixSeriesCollectionTest.java,org.jfree.data.xy.MatrixSeriesCollectionTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\KeyedValues2D.java,org.jfree.data.KeyedValues2D,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\Values.java,org.jfree.data.Values,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java,org.jfree.chart.axis.CyclicNumberAxis,class,7,0.868984,0,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYAreaRendererTest.java,org.jfree.chart.renderer.xy.XYAreaRendererTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\annotations\TextAnnotationTest.java,org.jfree.chart.annotations.TextAnnotationTest,class,1,0.6,1,,0,
\jfreechart\src\test\java\org\jfree\data\statistics\SimpleHistogramDatasetTest.java,org.jfree.data.statistics.SimpleHistogramDatasetTest,class,1,0.6,1,,0,
\jfreechart\src\main\java\org\jfree\chart\event\ChartChangeListener.java,org.jfree.chart.event.ChartChangeListener,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\entity\AxisEntity.java,org.jfree.chart.entity.AxisEntity,class,2,0.75,1,,0,
\jfreechart\src\test\java\org\jfree\chart\annotations\CategoryLineAnnotationTest.java,org.jfree.chart.annotations.CategoryLineAnnotationTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\annotations\XYPolygonAnnotationTest.java,org.jfree.chart.annotations.XYPolygonAnnotationTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\DeviationStepRenderer.java,org.jfree.chart.renderer.xy.DeviationStepRenderer,class,5,0,0,,1,
\jfreechart\src\main\java\org\jfree\chart\internal\PaintUtils.java,org.jfree.chart.internal.PaintUtils,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\labels\AbstractPieItemLabelGenerator.java,org.jfree.chart.labels.AbstractPieItemLabelGenerator,class,1,0.5277778,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,org.jfree.chart.renderer.AbstractRendererTest$TestRenderer,innerclass,2,1,1,,0,
\jfreechart\src\main\java\org\jfree\chart\api\RectangleAnchor.java,org.jfree.chart.api.RectangleAnchor,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,org.jfree.data.xml.PieDatasetHandler,class,3,0.2,1,,0,
\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest$ObjectWithMapOfPaint,innerclass,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,class,2,0.92142856,1,,0,
\jfreechart\src\main\java\org\jfree\chart\labels\CategorySeriesLabelGenerator.java,org.jfree.chart.labels.CategorySeriesLabelGenerator,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,class,2,0.9177898,1,,0,
\jfreechart\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,org.jfree.data.xy.YIntervalDataItemTest,class,1,0.75,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\RendererState.java,org.jfree.chart.renderer.RendererState,class,1,0.4,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\AbstractIntervalXYDataset.java,org.jfree.data.xy.AbstractIntervalXYDataset,class,4,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\OHLCDataItem.java,org.jfree.data.xy.OHLCDataItem,class,1,0.71428573,1,,0,
\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\function\NormalDistributionFunction2D.java,org.jfree.data.function.NormalDistributionFunction2D,class,1,0.45833337,1,,0,
\jfreechart\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCalculator.java,org.jfree.data.statistics.BoxAndWhiskerCalculator,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\LogarithmicAxis.java,org.jfree.chart.axis.LogarithmicAxis,class,4,0.86428577,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\YIntervalSeriesCollection.java,org.jfree.data.xy.YIntervalSeriesCollection,class,5,0.2,0,,0,
\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,class,1,0.75,1,,0,
\jfreechart\src\test\java\org\jfree\data\statistics\DefaultStatisticalCategoryDatasetTest.java,org.jfree.data.statistics.DefaultStatisticalCategoryDatasetTest,class,1,0.45454547,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialBackground.java,org.jfree.chart.plot.dial.DialBackground,class,2,0.64102566,1,,0,
\jfreechart\src\main\java\org\jfree\chart\event\PlotChangeEvent.java,org.jfree.chart.event.PlotChangeEvent,class,2,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\axis\PeriodAxisTest.java,org.jfree.chart.axis.PeriodAxisTest,class,1,0.75,1,,0,
\jfreechart\src\test\java\org\jfree\data\KeyToGroupMapTest.java,org.jfree.data.KeyToGroupMapTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\xy\XYBarDatasetTest.java,org.jfree.data.xy.XYBarDatasetTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\MyPlotChangeListener.java,org.jfree.chart.plot.MyPlotChangeListener,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\annotations\Annotation.java,org.jfree.chart.annotations.Annotation,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\DateTickUnitType.java,org.jfree.chart.axis.DateTickUnitType,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\labels\StandardFlowLabelGenerator.java,org.jfree.chart.labels.StandardFlowLabelGenerator,class,1,0.5,1,,0,
\jfreechart\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java,org.jfree.chart.labels.IntervalCategoryToolTipGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\annotations\XYPolygonAnnotation.java,org.jfree.chart.annotations.XYPolygonAnnotation,class,3,0.53846157,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\WindItemRendererTest.java,org.jfree.chart.renderer.xy.WindItemRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\DefaultIntervalXYDataset.java,org.jfree.data.xy.DefaultIntervalXYDataset,class,5,0.525,0,,0,
\jfreechart\src\test\java\org\jfree\chart\block\BorderArrangementTest.java,org.jfree.chart.block.BorderArrangementTest,class,1,0.5,1,,0,
\jfreechart\src\main\java\org\jfree\chart\api\HorizontalAlignment.java,org.jfree.chart.api.HorizontalAlignment,enum,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\dial\AbstractDialLayerTest.java,org.jfree.chart.plot.dial.AbstractDialLayerTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\Tick.java,org.jfree.chart.axis.Tick,class,1,0.675,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRendererTest.java,org.jfree.chart.renderer.category.StatisticalLineAndShapeRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\dial\AbstractDialLayer.java,org.jfree.chart.plot.dial.AbstractDialLayer,class,1,0.45454547,1,,0,
\jfreechart\src\main\java\org\jfree\data\statistics\BoxAndWhiskerItem.java,org.jfree.data.statistics.BoxAndWhiskerItem,class,1,0.65,1,,0,
\jfreechart\src\main\java\org\jfree\data\category\CategoryToPieDataset.java,org.jfree.data.category.CategoryToPieDataset,class,2,0.5625,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\CategoryCrosshairState.java,org.jfree.chart.plot.CategoryCrosshairState,class,2,0.2857143,1,,0,
\jfreechart\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDataset.java,org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset,class,4,0.8214286,1,,0,
\jfreechart\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java,org.jfree.chart.imagemap.ImageMapUtilsTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\function\PolynomialFunction2D.java,org.jfree.data.function.PolynomialFunction2D,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\general\TestIntervalXYZDataset.java,org.jfree.data.general.TestIntervalXYZDataset,class,1,0.875,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\compass\PlumNeedle.java,org.jfree.chart.plot.compass.PlumNeedle,class,2,1,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\CandlestickRendererTest.java,org.jfree.chart.renderer.xy.CandlestickRendererTest,class,1,0.85714287,1,,0,
\jfreechart\src\test\java\org\jfree\data\time\ohlc\OHLCTest.java,org.jfree.data.time.ohlc.OHLCTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\api\RectangleEdge.java,org.jfree.chart.api.RectangleEdge,enum,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\imagemap\StandardURLTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.StandardURLTagFragmentGeneratorTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\XYBarChartTest.java,org.jfree.chart.XYBarChartTest,class,1,0.2,1,,0,
\jfreechart\src\main\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xml\DatasetReader.java,org.jfree.data.xml.DatasetReader,class,1,0.6666667,1,,0,
\jfreechart\src\main\java\org\jfree\chart\axis\CategoryAnchor.java,org.jfree.chart.axis.CategoryAnchor,enum,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\HourTest.java,org.jfree.data.time.HourTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\CategoryTableXYDataset.java,org.jfree.data.xy.CategoryTableXYDataset,class,5,0.537037,0,,0,
\jfreechart\src\main\java\org\jfree\chart\labels\CategoryToolTipGenerator.java,org.jfree.chart.labels.CategoryToolTipGenerator,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\DeviationStepRendererTest.java,org.jfree.chart.renderer.xy.DeviationStepRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\entity\XYItemEntity.java,org.jfree.chart.entity.XYItemEntity,class,2,0.6944445,1,,0,
\jfreechart\src\test\java\org\jfree\chart\text\format\HMSNumberFormatTest.java,org.jfree.chart.text.format.HMSNumberFormatTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\general\TestIntervalCategoryDataset.java,org.jfree.data.general.TestIntervalCategoryDataset,class,2,0.5535714,1,,0,
\jfreechart\src\test\java\org\jfree\data\gantt\SlidingGanttCategoryDatasetTest.java,org.jfree.data.gantt.SlidingGanttCategoryDatasetTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java,org.jfree.chart.axis.CategoryLabelPositions,class,1,0.7818182,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\DialShape.java,org.jfree.chart.plot.DialShape,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\YInterval.java,org.jfree.data.xy.YInterval,class,1,0.4,1,,0,
\jfreechart\src\test\java\org\jfree\chart\XYStepAreaChartTest.java,org.jfree.chart.XYStepAreaChartTest$LocalListener,innerclass,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\XYCoordinate.java,org.jfree.data.xy.XYCoordinate,class,1,0.25,1,,0,
\jfreechart\src\main\java\org\jfree\data\time\TimePeriodValue.java,org.jfree.data.time.TimePeriodValue,class,1,0.5925926,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\SpiderWebPlotTest.java,org.jfree.chart.plot.SpiderWebPlotTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBlockRendererTest.java,org.jfree.chart.renderer.xy.XYBlockRendererTest,class,1,0.8888889,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\CombinedRangeXYPlotTest.java,org.jfree.chart.plot.CombinedRangeXYPlotTest,class,1,0.7777778,1,,0,
\jfreechart\src\main\java\org\jfree\chart\axis\AxisLabelLocation.java,org.jfree.chart.axis.AxisLabelLocation,enum,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\axis\TickUnitsTest.java,org.jfree.chart.axis.TickUnitsTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\labels\StandardXYZToolTipGenerator.java,org.jfree.chart.labels.StandardXYZToolTipGenerator,class,3,0.7,1,,0,
\jfreechart\src\test\java\org\jfree\data\ComparableObjectSeriesTest.java,org.jfree.data.ComparableObjectSeriesTest$MyComparableObjectSeries,innerclass,2,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\block\BlockParams.java,org.jfree.chart.block.BlockParams,class,1,0.5714286,1,,0,
\jfreechart\src\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDatasetTest.java,org.jfree.data.statistics.DefaultBoxAndWhiskerXYDatasetTest,class,1,0.6666667,1,,0,
\jfreechart\src\test\java\org\jfree\data\time\SecondTest.java,org.jfree.data.time.SecondTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryAnnotation.java,org.jfree.chart.annotations.CategoryAnnotation,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\XYDomainInfo.java,org.jfree.data.xy.XYDomainInfo,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java,org.jfree.chart.encoders.SunPNGEncoderAdapter,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\PolarPlot.java,org.jfree.chart.plot.PolarPlot,class,2,0.9560283,1,,0,
\jfreechart\src\test\java\org\jfree\chart\block\ColumnArrangementTest.java,org.jfree.chart.block.ColumnArrangementTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\MeterInterval.java,org.jfree.chart.plot.MeterInterval,class,1,0.6166666,1,,0,
\jfreechart\src\main\java\org\jfree\data\ComparableObjectSeries.java,org.jfree.data.ComparableObjectSeries,class,2,0.67857146,1,,0,
\jfreechart\src\main\java\org\jfree\data\time\DateRange.java,org.jfree.data.time.DateRange,class,2,0.7037037,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\XYDataItem.java,org.jfree.data.xy.XYDataItem,class,1,0.61538464,1,,0,
\jfreechart\src\main\java\org\jfree\data\DefaultKeyedValue.java,org.jfree.data.DefaultKeyedValue,class,1,0.5416667,1,,0,
\jfreechart\src\main\java\org\jfree\data\function\Function2D.java,org.jfree.data.function.Function2D,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\block\BlockResult.java,org.jfree.chart.block.BlockResult,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\OHLCDataset.java,org.jfree.data.xy.OHLCDataset,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValuesTest.java,org.jfree.data.time.TimePeriodValuesTest$MySeriesChangeListener,innerclass,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\LegendItemTest.java,org.jfree.chart.LegendItemTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\VectorDataItem.java,org.jfree.data.xy.VectorDataItem,class,2,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java,org.jfree.chart.BarChartTest$LocalListener,innerclass,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer$State,innerclass,3,0.375,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBlockRenderer.java,org.jfree.chart.renderer.xy.XYBlockRenderer,class,3,0.76315784,1,,0,
\jfreechart\src\main\java\org\jfree\data\RangeType.java,org.jfree.data.RangeType,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\CategoryStepRenderer.java,org.jfree.chart.renderer.category.CategoryStepRenderer,class,5,0.8148148,0,,0,
\jfreechart\src\main\java\org\jfree\data\time\Month.java,org.jfree.data.time.Month,class,2,0.7083334,1,,0,
\jfreechart\src\main\java\org\jfree\data\category\CategoryRangeInfo.java,org.jfree.data.category.CategoryRangeInfo,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\title\DateTitle.java,org.jfree.chart.title.DateTitle,class,4,1,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\RingPlotTest.java,org.jfree.chart.plot.RingPlotTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\ScatterRenderer.java,org.jfree.chart.renderer.category.ScatterRenderer,class,3,0.76785713,1,,0,
\jfreechart\src\main\java\org\jfree\data\general\WaferMapDataset.java,org.jfree.data.general.WaferMapDataset,class,2,0.8195489,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\YIntervalRendererTest.java,org.jfree.chart.renderer.xy.YIntervalRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\general\Dataset.java,org.jfree.data.general.Dataset,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\block\LabelBlock.java,org.jfree.chart.block.LabelBlock,class,2,0.76818174,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\PlotOrientation.java,org.jfree.chart.plot.PlotOrientation,enum,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\annotations\CategoryPointerAnnotationTest.java,org.jfree.chart.annotations.CategoryPointerAnnotationTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java,org.jfree.chart.labels.BoxAndWhiskerToolTipGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\CenterTextMode.java,org.jfree.chart.plot.CenterTextMode,enum,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValuesCollectionTest.java,org.jfree.data.time.TimePeriodValuesCollectionTest,class,1,0.5,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialLayer.java,org.jfree.chart.plot.dial.DialLayer,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\swing\DefaultSelectionZoomStrategy.java,org.jfree.chart.swing.DefaultSelectionZoomStrategy,class,1,0.79861116,1,,0,
\jfreechart\src\main\java\org\jfree\chart\ChartRenderingInfo.java,org.jfree.chart.ChartRenderingInfo,class,1,0.59615386,1,,0,
\jfreechart\src\test\java\org\jfree\chart\title\TitleTest.java,org.jfree.chart.title.TitleTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java,org.jfree.chart.renderer.xy.DeviationRenderer,class,7,0.5833333,0,,0,
\jfreechart\src\main\java\org\jfree\data\statistics\SimpleHistogramDataset.java,org.jfree.data.statistics.SimpleHistogramDataset,class,5,0.79464287,0,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialPointer.java,org.jfree.chart.plot.dial.DialPointer$Pin,innerclass,3,0.5151515,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\XYIntervalSeriesCollection.java,org.jfree.data.xy.XYIntervalSeriesCollection,class,5,0.3181818,0,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\BoxAndWhiskerRenderer.java,org.jfree.chart.renderer.category.BoxAndWhiskerRenderer,class,3,0.8556149,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\XYInterval.java,org.jfree.data.xy.XYInterval,class,1,0.5714286,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\DefaultXYZDataset.java,org.jfree.data.xy.DefaultXYZDataset,class,5,0.41176474,0,,0,
\jfreechart\src\main\java\org\jfree\data\KeyedObjects.java,org.jfree.data.KeyedObjects,class,1,0.625,1,,0,
\jfreechart\src\test\java\org\jfree\data\xy\XIntervalDataItemTest.java,org.jfree.data.xy.XIntervalDataItemTest,class,1,0.75,1,,0,
\jfreechart\src\test\java\org\jfree\chart\urls\StandardCategoryURLGeneratorTest.java,org.jfree.chart.urls.StandardCategoryURLGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\swing\OverlayChangeEvent.java,org.jfree.chart.swing.OverlayChangeEvent,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\urls\XYZURLGenerator.java,org.jfree.chart.urls.XYZURLGenerator,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\xy\DefaultWindDatasetTest.java,org.jfree.data.xy.DefaultWindDatasetTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\NotOutlierException.java,org.jfree.chart.renderer.NotOutlierException,class,3,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\StackedXYBarRenderer.java,org.jfree.chart.renderer.xy.StackedXYBarRenderer,class,4,0.65,1,,0,
\jfreechart\src\test\java\org\jfree\chart\block\GridArrangementTest.java,org.jfree.chart.block.GridArrangementTest,class,1,0.15789473,1,,1,
\jfreechart\src\test\java\org\jfree\chart\GanttChartTest.java,org.jfree.chart.GanttChartTest,class,1,0.33333334,1,,0,
\jfreechart\src\main\java\org\jfree\data\KeyedValues2DItemKey.java,org.jfree.data.KeyedValues2DItemKey,class,1,0.125,1,,1,
\jfreechart\src\test\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\labels\IntervalXYItemLabelGenerator.java,org.jfree.chart.labels.IntervalXYItemLabelGenerator,class,2,0.9,1,,0,
\jfreechart\src\main\java\org\jfree\chart\axis\PeriodAxis.java,org.jfree.chart.axis.PeriodAxis,class,3,0.86376816,1,,0,
\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalTest.java,org.jfree.data.xy.XYIntervalTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\StatisticalBarRenderer.java,org.jfree.chart.renderer.category.StatisticalBarRenderer,class,4,0.5555556,1,,0,
\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\KeyedValuesItemKey.java,org.jfree.data.KeyedValuesItemKey,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\UnknownKeyException.java,org.jfree.data.UnknownKeyException,class,5,0,0,,1,
\jfreechart\src\test\java\org\jfree\chart\XYLineChartTest.java,org.jfree.chart.XYLineChartTest$LocalListener,innerclass,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\xy\DefaultTableXYDatasetTest.java,org.jfree.data.xy.DefaultTableXYDatasetTest,class,1,0.6666667,1,,0,
\jfreechart\src\main\java\org\jfree\data\resources\DataPackageResources_de.java,org.jfree.data.resources.DataPackageResources_de,class,3,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\MeterPlot.java,org.jfree.chart.plot.MeterPlot,class,2,0.92438006,1,,0,
\jfreechart\src\test\java\org\jfree\chart\axis\ExtendedCategoryAxisTest.java,org.jfree.chart.axis.ExtendedCategoryAxisTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\labels\CustomXYToolTipGenerator.java,org.jfree.chart.labels.CustomXYToolTipGenerator,class,1,0.6875,1,,0,
\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultValueAxisEditor.java,org.jfree.chart.swing.editor.DefaultValueAxisEditor,class,2,0.7982456,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBarPainter.java,org.jfree.chart.renderer.xy.XYBarPainter,interface,1,0,1,,1,
